,id,thread_number,timestamp,text,retweets,likes,replies,url
97,978816061163298817,Thread 4,1522202909,armed reservist called back to duty during the days of the 1989 anti-communist revolution that ended the tyrannical https://t.co/Fidfy2XyiS,51,298,4,https://t.co/Fidfy2XyiS
98,978816062895489026,Thread 4,1522202909,The Ceausescu regime ordered the repression of civilians protesting for freedom in the streets of Timisoara and Buc https://t.co/SQGJEX5yrR,55,281,3,https://t.co/SQGJEX5yrR
99,978816065445666816,Thread 4,1522202910,military stayed put in the barracks and refused Ceausescu's order to participate in the repression. Two very intere https://t.co/XDyflbv5mf,41,268,1,https://t.co/XDyflbv5mf
100,978816066427080704,Thread 4,1522202910,"on December 20th, day before Ceausescu fled from the government headquarters. This was Ceausescu's version I've see https://t.co/JuTXJjvJRg",37,249,2,https://t.co/JuTXJjvJRg
101,978816067609837568,Thread 4,1522202910,"Some people believe he was ""suicided"" by Ceausescu's Securitate thugs and we will probably never know the truth sin https://t.co/M3wiHaXmbh",47,292,3,https://t.co/M3wiHaXmbh
102,978816070625648640,Thread 4,1522202911,"on the Romanian people protesting for their rights. The second General, name Stanculescu who was called by Ceausesc https://t.co/zzBO9xQjZo",34,238,1,https://t.co/zzBO9xQjZo
103,978816075763671040,Thread 4,1522202912,"Ceausescu as ""insurance"" goons in case he would be betrayed by everybody went on shooting at people randomly in a d https://t.co/kcWjkhLY45",34,236,1,https://t.co/kcWjkhLY45
104,978816074014576640,Thread 4,1522202912,so he's not able to perform its duties. The next day on the 21st Ceausescu realized he couldn't count on the milita https://t.co/mtWMsYwhGM,41,248,2,https://t.co/mtWMsYwhGM
105,978816077458169856,Thread 4,1522202913,and posted for patrol duty in Constanta harbor where rumors were circulating that Ceausescu was trying to escape on https://t.co/8xCikPkMO1,43,264,4,https://t.co/8xCikPkMO1
106,978816080951918593,Thread 4,1522202913,What I am trying to demonstrate with this story: if two commanding Generals of a communist army of one of the most https://t.co/uxyPYlc2SJ,73,311,2,https://t.co/uxyPYlc2SJ
107,978816082604474369,Thread 4,1522202914,"on the civilian population, what are the chances you anti-gun leftists think there are for an American General to g https://t.co/6daVYm7eYp",126,423,11,https://t.co/6daVYm7eYp
108,978816085221785600,Thread 4,1522202914,"Final thought: the 1989 Revolution costed was paid in blood by 2,500 dead Romanians and probably three times as man https://t.co/tNcaHoqjLx",33,251,1,https://t.co/tNcaHoqjLx
109,978816086874271744,Thread 4,1522202915,"that the military first remained in the barracks, then later not only joined the people but also opened its armorie https://t.co/N5YyvrcLt9",51,279,3,https://t.co/N5YyvrcLt9
110,978816088648511489,Thread 4,1522202915,and cannons and missiles and a navy and helicopters and war planes. But that didn't helped him much against a popul https://t.co/luZRpbnf8v,60,378,16,https://t.co/luZRpbnf8v
111,978816963987193856,Thread 4,1522203124,@threadreaderapp unroll,21,178,32,
112,979058385231335424,Thread 4,1522260683,"people who were in the government building that day that her uncle, Gen. Milea entered in Ceausescu's office alive https://t.co/B6vfwy3IQZ",17,129,1,https://t.co/B6vfwy3IQZ
113,979058382429552640,Thread 4,1522260683,"An update to the story: my wife read this thread and she goes ""I know for sure Gen. Milea was murdered, he didn't c https://t.co/35e5IMyjuJ",16,102,2,https://t.co/35e5IMyjuJ
114,979058383830446080,Thread 4,1522260683,she started wailing and crying. We didn't knew she was his niece since she had her mother's married name. She didn' https://t.co/PtYKbEM8DQ,12,98,8,https://t.co/PtYKbEM8DQ
115,979113212246343680,Thread 4,1522273755,Update number 2: Here is another thread you can read if I didn't bored you enough already. It is about how Romania https://t.co/jLM48r6yyD,36,124,19,https://t.co/jLM48r6yyD
116,979095623369674752,Thread 5,1522269561,"IN DEFENSE OF BOOMERS (AND PERSPECTIVE FOR MILLENNIALS)

/1",63,184,13,
